X,Y,OBJECTID,FORMULARIO,CODIGO_ACCIDENTE,FECHA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,GRAVEDAD,CLASE_ACC,LOCALIDAD
-74.0872316479999,4.63196760700004,419922,A001185230,10526106,2020/11/06 00:00:00+00,2020,CON HERIDOS,CHOQUE,TEUSAQUILLO
-74.166572158,4.63920640000003,419923,A001184902,10526118,2020/11/06 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1025509469999,4.63325536200006,419924,A001232444,10526147,2020/11/05 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.0983474989999,4.62487602500005,419925,A001232585,10526172,2020/11/07 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.162188008,4.59578413300005,419926,A001181791,10526177,2020/09/21 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.078538956,4.73402390300004,419927,A001232530,10526171,2020/11/06 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.155176097,4.58792350000004,419928,A001232114,10526176,2020/11/07 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CIUDAD BOLIVAR
-74.099523721,4.62123372500002,419929,A001185259,10526084,2020/11/05 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.079895826,4.63309922500002,419932,A001131047,10508803,2020/01/21 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.109450276,4.59661798300004,419934,A001176453,10516907,2020/06/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,ANTONIO NARIÑO
-74.107365795,4.59797074400007,419935,A001176093,10516143,2020/05/31 00:00:00+00,2020,CON HERIDOS,CHOQUE,ANTONIO NARIÑO
-74.107361108,4.59796991800005,419936,A001176483,10516949,2020/06/05 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.107353942,4.59798315100005,419937,A001176104,10515816,2020/05/21 00:00:00+00,2020,CON HERIDOS,CHOQUE,ANTONIO NARIÑO
-74.0905257809999,4.61545848600002,419938,A001178542,10518185,2020/07/25 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.087919171,4.61855969800007,419939,A001176608,10517198,2020/06/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.0867065799999,4.62010968800007,419940,A001136093,10514388,2020/03/24 00:00:00+00,2020,CON HERIDOS,VOLCAMIENTO,LOS MARTIRES
-74.084633391,4.62311468400003,419941,A001060466,10511383,2020/02/18 00:00:00+00,2020,CON HERIDOS,VOLCAMIENTO,TEUSAQUILLO
-74.08004929,4.62900188600003,419942,A001132825,10509969,2020/02/04 00:00:00+00,2020,CON HERIDOS,CHOQUE,TEUSAQUILLO
-74.084618645,4.62312809000002,419944,A001179590,10518419,2020/08/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.0839446539999,4.62341516400005,419945,A001136664,10514450,2020/04/11 00:00:00+00,2020,CON HERIDOS,CHOQUE,TEUSAQUILLO
-74.082945735,4.62437341800006,419947,A001132164,10510075,2020/02/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.082908725,4.62437776500008,419948,A001132181,10512293,2020/02/25 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.080353741,4.62826185800003,419950,A001176900,10517998,2020/06/17 00:00:00+00,2020,SOLO DANOS,CHOQUE,ANTONIO NARIÑO
-74.080329765,4.62831561900003,419951,A001132015,10510389,2020/02/08 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.080510336,4.62883310800004,419952,A001128829,10507461,2020/01/02 00:00:00+00,2020,CON HERIDOS,CHOQUE,TEUSAQUILLO
-74.07966229,4.63084725300007,419953,A001130331,10509055,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.079490678,4.63231380900004,419954,A001136267,10513249,2020/02/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.079423896,4.63380247400005,419955,A001135549,10513193,2020/03/06 00:00:00+00,2020,CON HERIDOS,CHOQUE,TEUSAQUILLO
-74.079147526,4.63724027300003,419957,A001129789,10507866,2020/01/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.079034269,4.63905417400002,419958,A001135037,10513395,2020/03/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.0790338529999,4.63903598000007,419959,A001130060,10508226,2020/01/14 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.078891202,4.64060549700002,419961,A001131907,10510889,2020/02/12 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.0788359059999,4.64143295000002,419962,A001133290,10511621,2020/02/19 00:00:00+00,2020,CON HERIDOS,CHOQUE,TEUSAQUILLO
-74.0785965539999,4.64492801500006,419963,A001127873,10517492,2020/06/26 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.07865822,4.65123783900003,419968,A001133863,10511838,2020/02/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,TEUSAQUILLO
-74.0758941409999,4.66358393300004,419970,A001129581,10507726,2020/01/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.075885252,4.66359323900002,419971,A001127587,10514122,2020/03/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.075885456,4.66357152900002,419972,A001132433,10511179,2020/02/15 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.1135867259999,4.71155608600003,419973,A001177997,10517355,2020/06/27 00:00:00+00,2020,CON HERIDOS,VOLCAMIENTO,ENGATIVA
-74.181706866,4.60440226700007,419974,A001177081,10517358,2020/06/12 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.0680153869999,4.66376397000005,419975,A001177878,10517371,2020/06/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.1028384909999,4.75359441100005,419976,A001177992,10517348,2020/06/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.1940905979999,4.60633755100002,419977,A001177082,10517329,2020/06/26 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.051658733,4.65691293000003,419978,A001176759,10517351,2020/06/11 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.095053133,4.57880509000006,419979,A001178006,10517359,2020/06/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,ANTONIO NARIÑO
-74.081921553,4.73591952500004,419981,A001181788,10519849,2020/09/15 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.139824324,4.61867378000005,419983,A001181231,10520008,2020/09/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1224945009999,4.61168548600006,419986,A001134629,10512408,2020/02/29 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.1121242569999,4.62820890500007,419987,A001180645,10519746,2020/09/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.13850623,4.56352222900006,419989,A001180956,10519839,2020/09/15 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.0792167819999,4.60436379100003,419990,A001127254,10519889,2020/09/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,SANTA FE
-74.0725042779999,4.67707602800004,419992,A001134801,10512085,2020/02/26 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.0706150899999,4.67201667700004,419996,A001182286,10519892,2020/09/17 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.155953395,4.64071846000007,419998,A001181786,10519876,2020/09/17 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1109711409999,4.62211767900004,420002,A001176208,10516426,2020/05/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.13611207,4.59091196700007,420004,A001128000,10514611,2020/03/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.083228322,4.65308092900005,420005,A001181853,10519937,2020/09/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.139023285,4.66298951600004,420008,A001182186,10519831,2020/09/17 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.13806784,4.62580558500002,420009,A001180997,10519764,2020/08/31 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1522703969999,4.63196146000007,420013,A001181269,10519732,2020/09/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.054525298,4.82804068300004,420016,A001182952,10522154,2020/10/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.1192505449999,4.57294314100005,420017,A001179603,10522616,2020/08/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,RAFAEL URIBE URIBE
-74.101328199,4.56581174900003,420018,A001180325,10523479,2020/08/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.0873686529999,4.56974951900003,420019,A001181414,10523539,2020/09/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.120045648,4.67889856700003,420020,A001180918,10521126,2020/09/25 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1151561199999,4.59811215700006,420021,A001182659,10525162,2020/10/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.0973923349999,4.57161845000007,420022,A001176343,10522872,2020/08/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.1392503119999,4.69738879400006,420023,A001183257,10521313,2020/09/28 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.123380798,4.57536273400007,420024,A001177430,10522964,2020/07/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.1200694299999,4.67892813000003,420025,A001175539,10522562,2020/07/13 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1361810609999,4.56776074900006,420026,A001182680,10522185,2020/10/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.132444945,4.58257752700007,420027,A001184849,10525798,2020/11/04 00:00:00+00,2020,CON HERIDOS,ATROPELLO,TUNJUELITO
-74.11070705,4.61630842100004,420028,A001182276,10521657,2020/09/23 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.140557788,4.69696213900005,420029,A001181354,10522801,2020/10/09 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.127044151,4.56322610100005,420030,A001182814,10522819,2020/10/10 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.140131636,4.57478017400007,420031,A001178938,10522833,2020/08/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.128427448,4.58676041700005,420032,A001183827,10524722,2020/10/17 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.105852268,4.55092767200006,420033,A001182988,10524821,2020/10/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,RAFAEL URIBE URIBE
-74.1260877669999,4.67286917800004,420034,A001180981,10524078,2020/08/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1268781319999,4.66643414700008,420035,A001184124,10523726,2020/10/16 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.138208812,4.57376608900006,420036,A001180351,10523889,2020/08/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.145539161,4.59507550300003,420037,A001184637,10525232,2020/10/25 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.085583661,4.56936954000003,420038,A001185465,10525606,2020/10/31 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.141610479,4.59550024900005,420039,A001184617,10525893,2020/10/31 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.094716838,4.71996841200007,420040,A001184269,10525902,2020/10/31 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.125425077,4.62944330700003,420041,A001184382,10525907,2020/10/31 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.13763725,4.59525269300002,420042,A001179097,10520901,2020/08/13 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.070919094,4.61224647600005,420043,A001128765,10521216,2020/08/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,SANTA FE
-74.1260920409999,4.59379080100007,420044,A001181997,10521394,2020/09/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.105866797,4.55093894900006,420045,A001182535,10522910,2020/10/09 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.073287008,4.63350495800006,420046,A001180321,10523420,2020/08/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.1067463219999,4.57651151600004,420047,A001183814,10523567,2020/10/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.07701575,4.61207155000005,420048,A001180920,10524399,2020/09/12 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.1311998909999,4.66313123700007,420049,A001183571,10524903,2020/10/21 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.142354301,4.67823748100005,420050,A001185110,10525283,2020/10/28 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.120095486,4.67896534300007,420051,A001177836,10520943,2020/06/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.12355186,4.68345274500007,420052,A001176286,10521532,2020/08/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.0950843959999,4.62909026200003,420053,A001182059,10524952,2020/10/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.1527857789999,4.61718950000005,420054,A001181928,10525944,2020/09/15 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.125934108,4.68525197800005,420055,A001185267,10526090,2020/11/05 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.103345705,4.73177965500003,420056,A001183955,10526093,2020/11/05 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.091903816,4.76151590000006,420057,A001232025,10526094,2020/11/06 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.0835020219999,4.60679118600007,420058,A001185458,10526099,2020/11/09 00:00:00+00,2020,CON MUERTOS,CHOQUE,LOS MARTIRES
-74.112763162,4.72416292900004,420059,A001184493,10524857,2020/10/21 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.156934178,4.68929502200007,420060,A001180629,10523733,2020/08/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.0942680799999,4.61300068600002,420061,A001177315,10517662,2020/06/17 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.121115991,4.70652273000007,420062,A001183108,10523104,2020/10/06 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.1431735799999,4.60385680500002,420063,A001185373,10525624,2020/11/01 00:00:00+00,2020,CON HERIDOS,ATROPELLO,KENNEDY
-74.0819287039999,4.70611266700007,420064,A001185516,10525653,2020/11/02 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.160945252,4.63665120100006,420065,A001185319,10525665,2020/11/01 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.1392652649999,4.61877767800007,420066,A001185360,10525672,2020/10/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.170575866,4.62835898600002,420067,A001184947,10525677,2020/11/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.0979591559999,4.48409155500002,420068,A001180783,10524337,2020/09/05 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.114338313,4.59599039800003,420069,A001185071,10525641,2020/10/31 00:00:00+00,2020,CON HERIDOS,CHOQUE,ANTONIO NARIÑO
-74.1382184249999,4.62780881500004,420070,A001185504,10525661,2020/10/31 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.135790744,4.64691129700003,420071,A001179561,10523363,2020/08/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.120018322,4.48839676300003,420072,A001183898,10523205,2020/10/15 00:00:00+00,2020,CON HERIDOS,ATROPELLO,USME
-74.127209087,4.63756170500005,420073,A001180975,10524322,2020/09/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1159304179999,4.49165659200003,420074,A001182707,10521700,2020/09/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.12263173,4.62895774900005,420075,A001185361,10525671,2020/10/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1028775309999,4.48623453400006,420076,A001178566,10521944,2020/09/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.147403329,4.65163602300004,420077,A001176536,10521505,2020/07/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.081161133,4.70153157400006,420078,A001185515,10525618,2020/11/01 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.138007509,4.56708028900005,420079,A001185166,10525670,2020/11/02 00:00:00+00,2020,CON HERIDOS,OTRO,TUNJUELITO
-74.145140568,4.59092882200002,420080,A001231989,10525676,2020/11/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.114655763,4.48873176800004,420081,A001179751,10522394,2020/07/31 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.155141456,4.63798878500006,420082,A001185317,10525680,2020/10/31 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.08146633,4.70169170000003,420083,A001183499,10522900,2020/10/05 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.0720154959999,4.72489729700004,420084,A001231970,10525658,2020/11/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.164354862,4.64328329100005,420085,A001178292,10525685,2020/08/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.0224266929999,4.74113267200005,420086,A001231969,10525688,2020/11/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.164367235,4.62420870500006,420087,A001185436,10525689,2020/11/03 00:00:00+00,2020,CON HERIDOS,ATROPELLO,KENNEDY
-74.058408815,4.72000684900007,420088,A001185189,10525697,2020/11/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.1724777809999,4.62195674800006,420089,A001185506,10525708,2020/11/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1221995079999,4.63521767000003,420090,A001185524,10525732,2020/11/04 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.183617816,4.62575887800006,420091,A001231959,10525740,2020/11/04 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.091170529,4.61459845400003,420092,A001184350,10525754,2020/10/30 00:00:00+00,2020,SOLO DANOS,VOLCAMIENTO,PUENTE ARANDA
-74.028429865,4.76910732900006,420093,A001185397,10525756,2020/10/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.1082148369999,4.66004176900003,420094,A001231937,10525694,2020/11/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.096271455,4.60869140200003,420095,A001184549,10525759,2020/11/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.2063001289999,4.61192510200004,420096,A001185351,10525704,2020/11/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.037385466,4.76280120000007,420097,A001185328,10525707,2020/11/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.205922888,4.61142962900004,420098,A001185496,10525710,2020/11/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.1174045559999,4.70876119700006,420099,A001185426,10525712,2020/11/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.137479883,4.63426552800007,420100,A001231981,10525743,2020/11/03 00:00:00+00,2020,CON HERIDOS,ATROPELLO,KENNEDY
-74.096408567,4.75491673500005,420101,A001185517,10525751,2020/11/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.0749539939999,4.61318887900006,420102,A001184895,10525753,2020/11/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.1178611889999,4.60894137200006,420103,A001128663,10515802,2020/05/14 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.054771197,4.69932504100007,420104,A001175694,10515869,2020/05/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.176753102,4.61255240800006,420105,A001176133,10515769,2020/05/20 00:00:00+00,2020,CON HERIDOS,CAIDA DE OCUPANTE,KENNEDY
-74.0362392019999,4.69068353800003,420106,A001176155,10515818,2020/05/21 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.1427523689999,4.56438017900007,420107,A001128206,10515822,2020/05/22 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CIUDAD BOLIVAR
-74.1736495609999,4.61537052100005,420108,A001128418,10515824,2020/05/22 00:00:00+00,2020,CON HERIDOS,ATROPELLO,KENNEDY
-74.1491853429999,4.67686954200002,420109,A001128487,10515826,2020/05/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.139897216,4.66962650400006,420110,A001176198,10515960,2020/05/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.0720896619999,4.66894464100005,420111,A001128411,10515853,2020/05/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.103775879,4.59508357500005,420112,A001135929,10515862,2020/05/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.099893204,4.69114691300007,420113,A001175573,10515865,2020/05/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.046123741,4.75315023700006,420114,A001175600,10515882,2020/05/15 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.093700175,4.60664782000003,420115,A001175929,10515891,2020/05/15 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.1508649689999,4.67907847500004,420116,A001175785,10515932,2020/05/23 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.0822503319999,4.62602649800004,420117,A001176142,10515935,2020/05/26 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.110899928,4.71700961300007,420118,A001176098,10515940,2020/05/23 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.046188779,4.69757865100007,420119,A001128528,10515947,2020/05/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.097074058,4.59428687000008,420120,A001175992,10515808,2020/05/19 00:00:00+00,2020,CON HERIDOS,CHOQUE,LOS MARTIRES
-74.111999829,4.68077411500008,420121,A001175998,10515823,2020/05/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.06597296,4.66477330400005,420122,A001175776,10515838,2020/05/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.1486396179999,4.63259361200005,420123,A001175691,10515847,2020/02/25 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.136621442,4.55124904100006,420124,A001175591,10515921,2020/05/23 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.093633387,4.56823623600008,420125,A001128008,10515967,2020/05/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.047475875,4.74697333000006,420126,A001175755,10515771,2020/05/21 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.128543623,4.56561553700004,420127,A001175925,10515774,2020/05/21 00:00:00+00,2020,CON HERIDOS,CHOQUE,CANDELARIA
-74.103298541,4.65367267500005,420128,A001175724,10515789,2020/05/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.0968000399999,4.61851273600007,420129,A001175669,10515814,2020/05/21 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.113370916,4.70108338200004,420130,A001176190,10515820,2020/05/21 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.102078015,4.57644709900006,420131,A001175648,10515836,2020/05/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,RAFAEL URIBE URIBE
-74.090859665,4.68157039100004,420132,A001175550,10515845,2020/05/25 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.109273905,4.62900308200005,420133,A001175832,10515889,2020/05/15 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.107960884,4.74981007400004,420134,A001128610,10515906,2020/05/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.064681978,4.69147113000002,420135,A001176062,10515909,2020/05/25 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.160062476,4.62063413700002,420136,A001176107,10515915,2020/05/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.102588435,4.58224463700003,420137,A001175952,10515796,2020/05/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,ANTONIO NARIÑO
-74.077264707,4.59033386300007,420138,A001127834,10515852,2020/05/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,SANTA FE
-74.121823535,4.55688613900003,420139,A001128513,10515875,2020/05/15 00:00:00+00,2020,SOLO DANOS,CHOQUE,RAFAEL URIBE URIBE
-74.030587742,4.74025291700002,420140,A001127715,10515893,2020/05/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.1070286889999,4.57672087400005,420141,A001175886,10515907,2020/05/25 00:00:00+00,2020,CON HERIDOS,CHOQUE,RAFAEL URIBE URIBE
-74.1179684959999,4.67699064700003,420142,A001176101,10515911,2020/05/25 00:00:00+00,2020,CON HERIDOS,VOLCAMIENTO,ENGATIVA
-74.071356999,4.71910105600006,420143,A001176249,10515914,2020/05/25 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.0427037589999,4.77184771000003,420144,A001176086,10515931,2020/05/26 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.120071706,4.48459718100003,420145,A001176229,10515936,2020/05/26 00:00:00+00,2020,CON HERIDOS,CHOQUE,USME
-74.164430774,4.58858278000002,420146,A001175885,10515953,2020/05/24 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CIUDAD BOLIVAR
-74.15282279,4.56738969900005,420147,A001176651,10517392,2020/06/28 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.1369042759999,4.55225343700005,420148,A001177268,10517398,2020/06/28 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.09852939,4.61687016800005,420149,A001177709,10517412,2020/06/29 00:00:00+00,2020,CON HERIDOS,VOLCAMIENTO,PUENTE ARANDA
-74.125037656,4.59807479500006,420150,A001178149,10517440,2020/07/01 00:00:00+00,2020,CON HERIDOS,ATROPELLO,PUENTE ARANDA
-74.087873138,4.67990660600003,420151,A001176953,10517447,2020/06/14 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
